symbol,name
SUMMITSEC,SUMMIT SECURITIES LTD
SCILAL,SHIPPING CORP OF ILA LTD
BEACON,BEACON TRUSTEESHIP LTD
AJOONI,AJOONI BIOTECH LTD
UNIVAFOODS,UNIVA FOODS LTD
